customer_key,customer_number,customer_name,age_group,cust_segmentation,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,time_spam,avg_order_value,avg_monthly_value,active_customer
402,AW00011401,Linda Navarro,50-59,New,2013-03-08,145,3,5020.0,6.0,6,4,1673.33,1255.0,False
403,AW00011402,Kelli Cai,40-49,New,2013-04-02,145,3,5059.0,10.0,9,4,1686.33,1264.75,False
404,AW00011403,Nancy Schmidt,40-49,New,2013-05-28,143,3,5032.0,9.0,9,7,1677.33,718.86,False
407,AW00011406,Latoya Xu,60 & Above,New,2013-02-09,146,2,4415.0,6.0,6,3,2207.5,1471.67,False
410,AW00011409,Jacqueline Hayes,40-49,New,2013-01-28,147,2,4444.0,5.0,5,2,2222.0,2222.0,False
411,AW00011410,Maurice Goel,60 & Above,New,2013-02-04,146,2,4464.0,5.0,5,2,2232.0,2232.0,False
413,AW00011412,Sydney Bryant,60 & Above,VIP,2013-10-11,138,4,9880.0,11.0,10,23,2470.0,429.57,False
414,AW00011413,Megan Stewart,60 & Above,VIP,2013-09-05,139,4,7190.0,11.0,10,24,1797.5,299.58,False
415,AW00011414,Ian Richardson,60 & Above,VIP,2013-09-15,139,4,7191.0,10.0,10,25,1797.75,287.64,False
417,AW00011416,Katrina Becker,60 & Above,New,2013-05-05,143,3,4928.0,5.0,4,5,1642.67,985.6,False
418,AW00011417,Lacey Zheng,60 & Above,VIP,2013-12-15,136,7,11248.0,17.0,14,13,1606.86,865.23,False
421,AW00011420,Jordan Turner,60 & Above,VIP,2013-11-29,137,7,11200.0,17.0,16,12,1600.0,933.33,False
422,AW00011421,Amy Sun,60 & Above,VIP,2013-10-09,138,4,9780.0,4.0,4,23,2445.0,425.22,False
423,AW00011422,Dustin Deng,60 & Above,VIP,2013-11-03,138,4,7075.0,10.0,10,26,1768.75,272.12,False
424,AW00011423,Jasmine Stewart,60 & Above,VIP,2013-10-20,138,4,9905.0,10.0,10,22,2476.25,450.23,False
426,AW00011425,Ariana Gray,50-59,VIP,2013-12-21,136,6,10528.0,15.0,15,12,1754.67,877.33,False
428,AW00011427,Desiree Dominguez,60 & Above,VIP,2013-10-20,138,4,9918.0,9.0,8,22,2479.5,450.82,False
429,AW00011428,Deanna Perez,60 & Above,VIP,2013-10-22,138,4,9954.0,12.0,12,22,2488.5,452.45,False
430,AW00011429,Marco Lopez,60 & Above,VIP,2013-12-24,136,6,10468.0,17.0,14,12,1744.67,872.33,False
432,AW00011431,Bryant Garcia,50-59,VIP,2013-09-30,139,4,9913.0,11.0,8,21,2478.25,472.05,False
433,AW00011432,Dominique Prasad,60 & Above,VIP,2013-12-25,136,6,9330.0,16.0,15,12,1555.0,777.5,False
434,AW00011433,Maurice Shan,60 & Above,New,2013-09-14,139,6,12904.0,13.0,12,9,2150.67,1433.78,False
440,AW00011439,Janet Munoz,60 & Above,New,2013-10-20,138,6,12488.0,14.0,12,10,2081.33,1248.8,False
444,AW00011443,Grace Griffin,40-49,VIP,2013-10-01,139,3,8235.0,8.0,8,27,2745.0,305.0,False
445,AW00011444,Tina Mehta,40-49,VIP,2013-06-02,143,3,8136.0,5.0,5,24,2712.0,339.0,False
446,AW00011445,Kari Kim,40-49,VIP,2013-06-28,142,3,8098.0,5.0,5,24,2699.33,337.42,False
447,AW00011446,Bethany Chander,40-49,VIP,2013-06-21,142,3,8237.0,7.0,6,24,2745.67,343.21,False
448,AW00011447,Jennifer Roberts,40-49,VIP,2013-05-31,143,3,8078.0,6.0,6,23,2692.67,351.22,False
449,AW00011448,Kyle Patterson,40-49,VIP,2013-06-21,142,3,8132.0,7.0,7,24,2710.67,338.83,False
450,AW00011449,Alvin Hu,40-49,VIP,2013-06-24,142,3,8130.0,7.0,7,24,2710.0,338.75,False
451,AW00011450,Brett Mehta,40-49,VIP,2013-06-17,142,3,8173.0,9.0,9,23,2724.33,355.35,False
452,AW00011451,Ruben Muñoz,40-49,VIP,2013-06-05,142,3,8250.0,9.0,9,22,2750.0,375.0,False
453,AW00011452,Erika Rubio,40-49,VIP,2013-06-12,142,3,8183.0,5.0,5,23,2727.67,355.78,False
454,AW00011453,Stanley Malhotra,40-49,VIP,2013-06-19,142,3,8177.0,6.0,6,23,2725.67,355.52,False
455,AW00011454,Melinda Navarro,40-49,VIP,2013-06-18,142,3,8089.0,4.0,4,22,2696.33,367.68,False
456,AW00011455,Ross Sanz,40-49,VIP,2013-05-31,143,3,8142.0,5.0,5,22,2714.0,370.09,False
457,AW00011456,Jon Gao,40-49,VIP,2013-05-31,143,3,8224.0,11.0,10,22,2741.33,373.82,False
458,AW00011457,Jaime Gutierrez,40-49,VIP,2013-06-01,143,3,8211.0,10.0,9,22,2737.0,373.23,False
460,AW00011459,Tasha Deng,40-49,VIP,2013-06-18,142,3,8141.0,5.0,5,22,2713.67,370.05,False
461,AW00011460,Melvin Chande,40-49,VIP,2013-06-10,142,3,8137.0,6.0,6,22,2712.33,369.86,False
462,AW00011461,Victor Jimenez,40-49,VIP,2013-07-21,141,3,8089.0,4.0,4,23,2696.33,351.7,False
463,AW00011462,Laura Lin,40-49,VIP,2013-07-25,141,3,8116.0,5.0,5,24,2705.33,338.17,False
465,AW00011464,Alejandro Huang,40-49,VIP,2013-07-01,142,3,8128.0,7.0,7,23,2709.33,353.39,False
466,AW00011465,Louis Luo,40-49,VIP,2013-07-13,141,3,8158.0,4.0,4,23,2719.33,354.7,False
469,AW00011468,Jaclyn Andersen,40-49,VIP,2013-08-21,140,3,6960.0,4.0,4,24,2320.0,290.0,False
471,AW00011470,Jay Suarez,40-49,Regular,2013-02-21,146,2,4344.0,2.0,1,12,2172.0,362.0,False
473,AW00011472,Kenneth Kumar,50-59,VIP,2013-10-26,138,3,8165.0,6.0,6,27,2721.67,302.41,False
480,AW00011479,Darryl Wu,40-49,New,2013-05-24,143,3,4970.0,9.0,9,5,1656.67,994.0,False
481,AW00011480,Colleen Ma,40-49,New,2013-07-25,141,3,4935.0,7.0,6,7,1645.0,705.0,False
482,AW00011481,Erica Hu,40-49,Regular,2013-04-21,144,3,4978.0,6.0,6,14,1659.33,355.57,False
483,AW00011482,Adrienne Torres,40-49,VIP,2013-09-10,139,3,8143.0,5.0,5,24,2714.33,339.29,False
484,AW00011483,Calvin Chande,40-49,New,2013-07-19,141,3,4966.0,4.0,3,6,1655.33,827.67,False
485,AW00011484,Erick Sai,40-49,Regular,2013-03-30,145,3,4985.0,6.0,6,14,1661.67,356.07,False
486,AW00011485,Donald Chandra,40-49,VIP,2013-09-12,139,3,7049.0,7.0,7,23,2349.67,306.48,False
489,AW00011488,Jermaine Lopez,40-49,VIP,2013-08-30,140,3,8090.0,5.0,5,22,2696.67,367.73,False
490,AW00011489,Deborah Goel,40-49,VIP,2013-09-28,139,3,8127.0,7.0,7,23,2709.0,353.35,False
492,AW00011491,Andre Perez,40-49,VIP,2013-09-07,139,3,8158.0,7.0,7,22,2719.33,370.82,False
493,AW00011492,Terrence Chander,40-49,Regular,2013-02-19,146,2,4404.0,3.0,3,12,2202.0,367.0,False
494,AW00011493,Dawn Wu,40-49,VIP,2013-09-12,139,3,6959.0,6.0,6,21,2319.67,331.38,False
495,AW00011494,Jimmy Gutierrez,40-49,VIP,2013-09-30,139,3,6974.0,5.0,5,21,2324.67,332.1,False
497,AW00011496,Gary Ortega,40-49,VIP,2013-11-05,137,3,7014.0,7.0,7,23,2338.0,304.96,False
510,AW00011509,Roger Harui,60 & Above,New,2013-07-29,141,1,196.0,3.0,3,0,196.0,196.0,False
513,AW00011512,Natalie Campbell,40-49,New,2013-12-28,136,1,2320.0,1.0,1,0,2320.0,2320.0,False
514,AW00011513,Alyssa Howard,50-59,New,2013-06-08,142,1,863.0,5.0,5,0,863.0,863.0,False
516,AW00011515,Shannon Huang,60 & Above,VIP,2013-04-20,144,2,5930.0,4.0,4,19,2965.0,312.11,False
517,AW00011516,Mya Gonzales,40-49,VIP,2013-06-16,142,2,5915.0,5.0,5,21,2957.5,281.67,False
518,AW00011517,Katherine Bryant,60 & Above,New,2013-08-23,140,2,101.0,5.0,5,1,50.5,101.0,False
523,AW00011522,Christian Hughes,50-59,VIP,2013-02-01,147,2,5888.0,4.0,4,16,2944.0,368.0,False
524,AW00011523,Lucas Taylor,60 & Above,New,2013-02-15,146,1,2377.0,3.0,3,0,2377.0,2377.0,False
526,AW00011525,Ariana Cook,60 & Above,VIP,2013-02-22,146,2,5935.0,4.0,4,17,2967.5,349.12,False
527,AW00011526,Katherine Diaz,50-59,New,2013-02-03,147,1,2377.0,3.0,3,0,2377.0,2377.0,False
529,AW00011528,Joan Washington,50-59,VIP,2013-02-19,146,2,5959.0,6.0,6,17,2979.5,350.53,False
530,AW00011529,Austin Bryant,60 & Above,VIP,2013-02-04,146,2,5944.0,6.0,6,16,2972.0,371.5,False
532,AW00011531,Nina Yuan,60 & Above,VIP,2013-02-08,146,2,5875.0,3.0,3,17,2937.5,345.59,False
535,AW00011534,Cameron Lewis,60 & Above,VIP,2013-02-14,146,2,5919.0,4.0,4,16,2959.5,369.94,False
536,AW00011535,Devin Nelson,60 & Above,VIP,2013-03-15,145,2,5919.0,6.0,6,18,2959.5,328.83,False
537,AW00011536,Logan Chow,50-59,VIP,2013-03-21,145,2,5915.0,5.0,5,17,2957.5,347.94,False
538,AW00011537,Dakota Ross,60 & Above,VIP,2013-03-24,145,2,5873.0,2.0,2,18,2936.5,326.28,False
539,AW00011538,Nicole Taylor,60 & Above,VIP,2013-03-01,146,2,5895.0,3.0,3,17,2947.5,346.76,False
540,AW00011539,Justin Washington,50-59,VIP,2013-03-25,145,2,5997.0,6.0,6,18,2998.5,333.17,False
541,AW00011540,Alberto Navarro,50-59,VIP,2013-03-21,145,2,5958.0,5.0,5,18,2979.0,331.0,False
542,AW00011541,Aidan Ross,60 & Above,VIP,2013-04-13,144,2,5973.0,5.0,5,19,2986.5,314.37,False
547,AW00011546,Christine Chande,50-59,New,2013-03-12,145,2,4460.0,5.0,4,3,2230.0,1486.67,False
548,AW00011547,Cindy Sai,40-49,New,2013-07-28,141,3,4976.0,5.0,4,7,1658.67,710.86,False
549,AW00011548,Raymond Sanchez,50-59,VIP,2013-11-11,137,3,7068.0,9.0,8,23,2356.0,307.3,False
550,AW00011549,Crystal Liang,40-49,VIP,2013-12-12,136,3,7024.0,9.0,8,23,2341.33,305.39,False
551,AW00011550,Deb Torres,40-49,VIP,2013-03-16,145,3,5241.0,5.0,5,13,1747.0,403.15,False
562,AW00011561,Briana Dominguez,50-59,Regular,2013-03-11,145,2,4344.0,2.0,2,12,2172.0,362.0,False
565,AW00011564,Jorge Liang,50-59,Regular,2013-03-18,145,2,4369.0,2.0,2,13,2184.5,336.08,False
569,AW00011568,Alexia Foster,50-59,VIP,2013-09-20,139,3,6789.0,5.0,5,20,2263.0,339.45,False
571,AW00011570,Kristin Andersen,50-59,New,2013-03-14,145,2,4391.0,2.0,2,11,2195.5,399.18,False
572,AW00011571,Joel Sai,50-59,New,2013-03-20,145,2,4390.0,4.0,4,3,2195.0,1463.33,False
573,AW00011572,Billy Moreno,40-49,New,2013-03-08,145,2,4450.0,6.0,6,2,2225.0,2225.0,False
576,AW00011575,Jackson Campbell,50-59,VIP,2013-09-16,139,3,6806.0,7.0,7,19,2268.67,358.21,False
577,AW00011576,Micah Zhu,50-59,New,2013-03-23,145,2,4486.0,3.0,3,3,2243.0,1495.33,False
578,AW00011577,Janet Serrano,50-59,New,2013-03-12,145,2,4344.0,2.0,1,2,2172.0,2172.0,False
579,AW00011578,Trisha Huang,50-59,New,2013-03-12,145,2,4406.0,4.0,4,3,2203.0,1468.67,False
583,AW00011582,Claudia Ma,50-59,New,2013-03-23,145,2,4379.0,3.0,3,3,2189.5,1459.67,False
584,AW00011583,Karla Xu,50-59,New,2013-04-08,144,2,4381.0,4.0,4,3,2190.5,1460.33,False
588,AW00011587,Kevin Bryant,40-49,New,2013-04-09,144,2,4540.0,5.0,5,4,2270.0,1135.0,False
589,AW00011588,Candace Mehta,50-59,New,2013-05-12,143,2,4369.0,2.0,2,5,2184.5,873.8,False
591,AW00011590,Erika Diaz,40-49,New,2013-05-23,143,2,4384.0,4.0,4,5,2192.0,876.8,False
592,AW00011591,Stacey Lu,50-59,VIP,2013-05-23,143,2,5895.0,3.0,3,28,2947.5,210.54,False
593,AW00011592,Darrell Raji,40-49,VIP,2013-05-12,143,2,5875.0,3.0,3,28,2937.5,209.82,False
594,AW00011593,Armando Moreno,40-49,VIP,2013-06-19,142,2,5908.0,3.0,3,28,2954.0,211.0,False
599,AW00011598,Meredith Ruiz,40-49,Regular,2013-03-24,145,2,4548.0,5.0,4,12,2274.0,379.0,False
600,AW00011599,Melody Diaz,40-49,VIP,2013-06-12,142,2,5957.0,6.0,6,28,2978.5,212.75,False
602,AW00011601,Ivan Raman,40-49,VIP,2013-06-07,142,2,5932.0,6.0,6,28,2966.0,211.86,False
604,AW00011603,Geoffrey Gonzalez,40-49,VIP,2013-10-08,138,3,6767.0,5.0,5,20,2255.67,338.35,False
605,AW00011604,Edgar Sanchez,40-49,VIP,2013-10-16,138,3,6786.0,7.0,7,21,2262.0,323.14,False
606,AW00011605,Heidi Subram,40-49,New,2013-02-28,146,2,4344.0,2.0,2,11,2172.0,394.91,False
607,AW00011606,Melody Ramos,30-39,VIP,2013-06-28,142,2,5922.0,5.0,5,29,2961.0,204.21,False
608,AW00011607,Clinton Moreno,30-39,VIP,2013-06-10,142,2,5913.0,4.0,4,28,2956.5,211.18,False
610,AW00011609,Eugene Ye,40-49,VIP,2013-11-23,137,3,6872.0,9.0,9,21,2290.67,327.24,False
611,AW00011610,Blake Collins,40-49,VIP,2013-11-01,138,3,6786.0,6.0,6,21,2262.0,323.14,False
612,AW00011611,Ernest Lin,40-49,VIP,2013-06-29,142,2,5873.0,2.0,2,29,2936.5,202.52,False
613,AW00011612,Keith Andersen,30-39,VIP,2013-11-18,137,3,6795.0,6.0,6,21,2265.0,323.57,False
614,AW00011613,Meredith Prasad,40-49,New,2013-04-24,144,2,4381.0,4.0,4,11,2190.5,398.27,False
615,AW00011614,Katrina Sharma,40-49,New,2013-04-05,144,2,4438.0,5.0,5,10,2219.0,443.8,False
616,AW00011615,Dwayne Navarro,40-49,VIP,2013-04-13,144,3,5205.0,7.0,6,13,1735.0,400.38,False
617,AW00011616,Casey Nath,40-49,VIP,2013-04-15,144,3,5253.0,10.0,10,14,1751.0,375.21,False
618,AW00011617,Sean Brooks,60 & Above,VIP,2013-04-07,144,2,5935.0,4.0,4,18,2967.5,329.72,False
619,AW00011618,Brian Ramirez,60 & Above,New,2013-02-09,146,1,2370.0,4.0,4,0,2370.0,2370.0,False
624,AW00011623,Angela Perry,40-49,VIP,2013-04-26,144,2,5948.0,5.0,5,19,2974.0,313.05,False
625,AW00011624,Ryan Smith,40-49,VIP,2013-04-24,144,2,5898.0,2.0,2,19,2949.0,310.42,False
626,AW00011625,Zachary Moore,40-49,VIP,2013-04-23,144,2,5913.0,4.0,4,18,2956.5,328.5,False
627,AW00011626,Destiny Rogers,40-49,VIP,2013-04-07,144,2,5959.0,4.0,4,19,2979.5,313.63,False
629,AW00011628,Mariah Wood,40-49,VIP,2013-03-31,145,2,5875.0,3.0,3,18,2937.5,326.39,False
630,AW00011629,Isaiah Wright,40-49,VIP,2013-04-18,144,2,5930.0,4.0,4,18,2965.0,329.44,False
631,AW00011630,Haley Powell,40-49,VIP,2013-04-27,144,2,5933.0,3.0,3,19,2966.5,312.26,False
640,AW00011639,Angelica Perry,40-49,New,2014-01-08,135,2,127.0,5.0,5,1,63.5,127.0,False
646,AW00011645,Gabriella Turner,50-59,New,2014-01-03,136,2,153.0,5.0,5,1,76.5,153.0,False
647,AW00011646,Anna Foster,40-49,New,2013-07-25,141,2,113.0,3.0,3,0,56.5,113.0,False
648,AW00011647,Randy Wu,50-59,New,2013-02-15,146,1,2366.0,5.0,5,0,2366.0,2366.0,False
655,AW00011654,Ariana Sanchez,40-49,VIP,2013-04-24,144,2,5955.0,4.0,4,18,2977.5,330.83,False
661,AW00011660,Miranda Gonzales,40-49,New,2013-08-16,140,5,323.0,15.0,11,3,64.6,107.67,False
664,AW00011663,Seth Williams,40-49,VIP,2013-02-15,146,2,5948.0,5.0,5,15,2974.0,396.53,False
665,AW00011664,Alyssa Morgan,40-49,VIP,2013-02-21,146,2,5948.0,5.0,5,15,2974.0,396.53,False
666,AW00011665,Janet Dominguez,40-49,VIP,2013-02-14,146,2,5930.0,4.0,4,16,2965.0,370.63,False
667,AW00011666,Angel Baker,40-49,VIP,2013-02-07,146,2,5948.0,5.0,5,15,2974.0,396.53,False
669,AW00011668,Jada Collins,40-49,New,2014-01-04,135,2,129.0,4.0,4,0,64.5,129.0,False
670,AW00011669,Isabella Simmons,40-49,New,2013-08-19,140,2,113.0,6.0,6,0,56.5,113.0,False
672,AW00011671,Jessica Brown,50-59,VIP,2013-04-08,144,2,5970.0,4.0,4,17,2985.0,351.18,False
673,AW00011672,Chad Jai,50-59,New,2013-09-18,139,2,113.0,3.0,3,1,56.5,113.0,False
674,AW00011673,Susan Ye,40-49,New,2013-03-03,146,2,192.0,6.0,6,1,96.0,192.0,False
676,AW00011675,Devin Martinez,40-49,VIP,2013-02-09,146,2,5898.0,2.0,2,15,2949.0,393.2,False
679,AW00011678,Johnny Chavez,50-59,VIP,2013-02-05,146,2,5900.0,3.0,3,15,2950.0,393.33,False
680,AW00011679,Dalton Richardson,50-59,New,2013-11-29,137,2,146.0,4.0,4,1,73.0,146.0,False
684,AW00011683,Greg Taylor,50-59,VIP,2013-02-07,146,2,5897.0,5.0,5,16,2948.5,368.56,False
687,AW00011686,Luke Edwards,40-49,New,2013-04-24,144,2,129.0,4.0,4,1,64.5,129.0,False
689,AW00011688,Victoria Morris,40-49,VIP,2013-02-14,146,2,5967.0,5.0,5,16,2983.5,372.94,False
691,AW00011690,Caroline Butler,40-49,VIP,2013-04-26,144,2,5904.0,4.0,4,18,2952.0,328.0,False
694,AW00011693,Hailey Diaz,40-49,New,2013-01-28,147,1,2295.0,1.0,1,0,2295.0,2295.0,False
697,AW00011696,Mackenzie Campbell,50-59,VIP,2013-04-29,144,2,5873.0,2.0,2,18,2936.5,326.28,False
698,AW00011697,Eduardo Lee,40-49,New,2013-10-04,138,2,153.0,5.0,5,1,76.5,153.0,False
702,AW00011701,David Hayes,30-39,New,2013-05-04,143,2,129.0,4.0,4,0,64.5,129.0,False
706,AW00011705,Brooke Richardson,40-49,VIP,2013-05-27,143,2,5940.0,5.0,5,18,2970.0,330.0,False
708,AW00011707,Natalie Cook,50-59,VIP,2013-05-24,143,2,6025.0,5.0,5,19,3012.5,317.11,False
709,AW00011708,Elizabeth Weisman,50-59,VIP,2013-05-28,143,2,5908.0,4.0,4,19,2954.0,310.95,False
712,AW00011711,Daniel Davis,50-59,New,2014-01-26,135,27,1104.0,55.0,27,11,40.89,100.36,False
716,AW00011715,Chloe Robinson,50-59,New,2013-12-30,136,2,144.0,4.0,4,0,72.0,144.0,False
726,AW00011725,Jose Li,50-59,New,2013-05-02,144,2,124.0,5.0,5,1,62.0,124.0,False
727,AW00011726,Micah Liang,50-59,New,2013-12-07,136,2,224.0,7.0,7,1,112.0,224.0,False
728,AW00011727,Benjamin Taylor,50-59,VIP,2013-05-04,143,2,5962.0,4.0,4,18,2981.0,331.22,False
734,AW00011733,Kristi Schmidt,50-59,New,2014-01-07,135,2,195.0,4.0,4,0,97.5,195.0,False
735,AW00011734,Omar Chen,50-59,New,2013-07-07,141,2,136.0,4.0,4,0,68.0,136.0,False
737,AW00011736,Sebastian Sanchez,50-59,New,2013-12-04,136,2,166.0,5.0,5,1,83.0,166.0,False
740,AW00011739,Aaron King,60 & Above,New,2013-04-16,144,2,4758.0,6.0,6,3,2379.0,1586.0,False
742,AW00011741,Tamara Chander,60 & Above,VIP,2013-02-20,146,2,6079.0,4.0,4,16,3039.5,379.94,False
743,AW00011742,Edward Lewis,60 & Above,VIP,2013-05-22,143,2,5915.0,5.0,5,19,2957.5,311.32,False
744,AW00011743,Chase Kelly,50-59,VIP,2013-05-16,143,2,5898.0,2.0,2,18,2949.0,327.67,False
746,AW00011745,Allison Gonzalez,60 & Above,VIP,2013-05-04,143,2,5948.0,5.0,5,18,2974.0,330.44,False
751,AW00011750,Latoya She,40-49,VIP,2013-10-01,139,3,8148.0,6.0,6,26,2716.0,313.38,False
752,AW00011751,Victoria Gonzales,40-49,VIP,2013-07-17,141,3,8215.0,6.0,6,24,2738.33,342.29,False
755,AW00011754,Janet Ortega,40-49,VIP,2013-07-30,141,3,8163.0,5.0,5,24,2721.0,340.13,False
757,AW00011756,Linda Ortega,50-59,VIP,2013-10-25,138,3,8078.0,6.0,6,26,2692.67,310.69,False
760,AW00011759,Dawn Nath,40-49,VIP,2013-07-09,141,3,8054.0,3.0,3,23,2684.67,350.17,False
762,AW00011761,Edgar Mehta,50-59,VIP,2013-07-29,141,3,8149.0,8.0,8,23,2716.33,354.3,False
763,AW00011762,Randall Gomez,40-49,VIP,2013-07-06,141,3,8228.0,7.0,7,22,2742.67,374.0,False
765,AW00011764,Jessie Ramos,50-59,VIP,2013-07-07,141,3,8129.0,6.0,6,21,2709.67,387.1,False
766,AW00011765,Marc Torres,40-49,VIP,2013-07-26,141,3,8143.0,5.0,5,22,2714.33,370.14,False
767,AW00011766,Candace Raman,50-59,VIP,2013-07-10,141,3,8280.0,11.0,11,21,2760.0,394.29,False
768,AW00011767,Meagan Madan,40-49,VIP,2013-07-12,141,3,8319.0,7.0,7,21,2773.0,396.14,False
769,AW00011768,Clayton Nara,40-49,VIP,2013-07-14,141,3,8139.0,4.0,4,22,2713.0,369.95,False
770,AW00011769,Haley Hernandez,40-49,New,2013-09-18,139,5,478.0,17.0,14,4,95.6,119.5,False
773,AW00011772,Cameron Moore,40-49,VIP,2013-05-15,143,2,5913.0,4.0,4,19,2956.5,311.21,False
774,AW00011773,Gavin Diaz,40-49,VIP,2013-04-30,144,2,5984.0,4.0,4,18,2992.0,332.44,False
775,AW00011774,Emma Sanchez,40-49,VIP,2013-06-13,142,2,5900.0,3.0,3,19,2950.0,310.53,False
776,AW00011775,Sierra Roberts,60 & Above,VIP,2013-06-03,143,2,5913.0,4.0,4,20,2956.5,295.65,False
777,AW00011776,Seth Mitchell,40-49,VIP,2013-06-03,143,2,6079.0,4.0,4,19,3039.5,319.95,False
778,AW00011777,Miranda Long,40-49,VIP,2013-06-22,142,2,5915.0,5.0,5,20,2957.5,295.75,False
779,AW00011778,Haley Henderson,40-49,VIP,2013-06-29,142,2,5873.0,2.0,2,20,2936.5,293.65,False
780,AW00011779,Sarah Jackson,40-49,VIP,2013-06-23,142,2,5873.0,2.0,2,20,2936.5,293.65,False
781,AW00011780,Jessica Alexander,40-49,VIP,2013-06-18,142,2,5973.0,5.0,5,20,2986.5,298.65,False
783,AW00011782,Barbara Jai,40-49,New,2013-09-16,139,2,151.0,6.0,6,1,75.5,151.0,False
784,AW00011783,Sara Mitchell,40-49,New,2013-05-11,143,2,110.0,4.0,3,1,55.0,110.0,False
787,AW00011786,Ian Murphy,40-49,New,2014-01-23,135,2,127.0,4.0,3,0,63.5,127.0,False
788,AW00011787,Jerry Nath,40-49,New,2013-11-05,137,2,110.0,4.0,3,0,55.0,110.0,False
793,AW00011792,Alexia Perry,50-59,New,2013-06-30,142,2,120.0,3.0,3,1,60.0,120.0,False
794,AW00011793,Xavier Rogers,40-49,New,2013-02-10,146,2,102.0,4.0,4,0,51.0,102.0,False
797,AW00011796,Isabel Jenkins,30-39,VIP,2013-05-30,143,2,5995.0,7.0,7,19,2997.5,315.53,False
798,AW00011797,Devin Coleman,40-49,VIP,2013-06-29,142,2,5972.0,6.0,6,20,2986.0,298.6,False
799,AW00011798,Brendan Chande,50-59,VIP,2013-06-11,142,2,5953.0,3.0,3,19,2976.5,313.32,False
800,AW00011799,Jessie Wang,40-49,VIP,2013-06-09,142,2,5921.0,5.0,5,19,2960.5,311.63,False
809,AW00011808,James Parker,50-59,New,2013-10-25,138,5,609.0,14.0,12,6,121.8,101.5,False
810,AW00011809,Juan Gray,50-59,VIP,2013-06-10,142,2,5929.0,4.0,4,19,2964.5,312.05,False
811,AW00011810,Antonio Washington,40-49,VIP,2013-06-24,142,2,5973.0,5.0,5,20,2986.5,298.65,False
812,AW00011811,Abigail Brooks,40-49,VIP,2013-06-17,142,2,5898.0,2.0,2,20,2949.0,294.9,False
813,AW00011812,Andrew Rodriguez,50-59,VIP,2013-06-18,142,2,5900.0,3.0,3,20,2950.0,295.0,False
814,AW00011813,Mary Patterson,50-59,VIP,2013-06-28,142,2,5953.0,3.0,3,20,2976.5,297.65,False
816,AW00011815,Hannah Patterson,40-49,VIP,2013-02-24,146,2,5948.0,5.0,5,16,2974.0,371.75,False
817,AW00011816,Joe Torres,40-49,VIP,2013-02-20,146,2,5933.0,3.0,3,16,2966.5,370.81,False
818,AW00011817,Morgan Miller,40-49,VIP,2013-02-12,146,2,5898.0,2.0,2,15,2949.0,393.2,False
819,AW00011818,Daniel Garcia,40-49,VIP,2013-01-30,147,2,5954.0,5.0,5,15,2977.0,396.93,False
822,AW00011821,Austin Johnson,50-59,New,2013-09-03,140,2,151.0,7.0,7,1,75.5,151.0,False
826,AW00011825,Aimee She,50-59,VIP,2013-02-12,146,2,5900.0,3.0,3,15,2950.0,393.33,False
827,AW00011826,Jessie Alonso,50-59,VIP,2013-02-15,146,2,5898.0,2.0,2,15,2949.0,393.2,False
831,AW00011830,Taylor Garcia,50-59,VIP,2013-01-30,147,2,5930.0,4.0,4,16,2965.0,370.63,False
832,AW00011831,Christian Ross,40-49,VIP,2013-02-10,146,2,5933.0,3.0,3,15,2966.5,395.53,False
835,AW00011834,Fernando Flores,40-49,VIP,2013-02-13,146,2,5908.0,3.0,3,15,2954.0,393.87,False
836,AW00011835,Elijah Russell,50-59,New,2013-05-18,143,2,4772.0,7.0,7,4,2386.0,1193.0,False
838,AW00011837,Haley Alexander,40-49,VIP,2013-02-20,146,2,5923.0,5.0,5,16,2961.5,370.19,False
840,AW00011839,Tyler Brown,40-49,VIP,2013-06-12,142,2,5955.0,4.0,4,19,2977.5,313.42,False
844,AW00011843,Christy Nara,40-49,New,2013-03-08,145,2,116.0,5.0,5,1,58.0,116.0,False
850,AW00011849,Faith Reed,50-59,New,2014-01-11,135,2,258.0,5.0,5,1,129.0,258.0,False
851,AW00011850,Brooke Ramirez,40-49,New,2013-06-03,143,2,149.0,5.0,5,1,74.5,149.0,False
853,AW00011852,Kyle Russell,50-59,New,2013-09-02,140,2,125.0,4.0,4,1,62.5,125.0,False
855,AW00011854,Jason Mitchell,50-59,VIP,2013-06-15,142,2,5985.0,8.0,8,19,2992.5,315.0,False
857,AW00011856,Seth Hernandez,50-59,New,2013-12-31,136,2,134.0,5.0,5,1,67.0,134.0,False
858,AW00011857,Isabella Young,50-59,New,2013-12-05,136,2,125.0,4.0,4,1,62.5,125.0,False
873,AW00011872,Faith Patterson,40-49,VIP,2013-06-25,142,2,5948.0,5.0,5,20,2974.0,297.4,False
874,AW00011873,Ryan Zhang,50-59,VIP,2013-06-06,142,2,5923.0,5.0,5,19,2961.5,311.74,False
882,AW00011881,Richard Mitchell,60 & Above,New,2013-12-17,136,2,149.0,7.0,7,0,74.5,149.0,False
886,AW00011885,Kurt Sharma,50-59,VIP,2013-02-04,146,2,5900.0,3.0,3,15,2950.0,393.33,False
887,AW00011886,Katelyn Parker,60 & Above,VIP,2013-06-17,142,2,5897.0,4.0,4,19,2948.5,310.37,False
889,AW00011888,Aaron Ross,50-59,New,2013-03-18,145,1,2377.0,3.0,3,0,2377.0,2377.0,False
